customer_id,age,gender,region,contract_type,tenure_months,monthly_charges,total_charges,internet_service,phone_service,multiple_lines,payment_method,churn
CUST07508,48,Female,West,Month-to-Month,60,98.87,5941.75,No,Yes,No,Electronic check,1
CUST07509,20,Female,North,Two year,35,63.25,2222.67,Fiber optic,Yes,Yes,Mailed check,0
CUST07510,71,Female,East,One year,63,55.03,3497.43,DSL,Yes,No,Mailed check,0
CUST07511,25,Female,North,Month-to-Month,20,51.79,1081.5,No,Yes,No,Mailed check,0
CUST07512,41,Male,North,One year,16,66.37,1102.14,DSL,Yes,Yes,Mailed check,0
CUST07513,32,Male,South,One year,22,53.03,1185.88,Fiber optic,Yes,Yes,Credit card,0
CUST07514,60,Male,West,Month-to-Month,36,66.88,2440.6,DSL,Yes,Yes,Electronic check,1
CUST07515,48,Male,North,Month-to-Month,19,77.73,1489.61,No,Yes,No,Electronic check,1
CUST07516,26,Female,South,Month-to-Month,2,36.6,96.79,DSL,Yes,Yes,Mailed check,0
CUST07517,56,Female,North,One year,68,99.79,6812.49,DSL,Yes,No,Credit card,0
CUST07518,62,Male,North,Month-to-Month,7,31.26,250.71,Fiber optic,Yes,Yes,Mailed check,1
CUST07519,19,Male,North,One year,47,60.43,2860.23,DSL,Yes,No,Credit card,1
CUST07520,25,Male,West,Month-to-Month,49,36.52,1791.08,No,Yes,No,Bank transfer,0
CUST07521,24,Female,East,Month-to-Month,43,50.39,2213.17,DSL,No,No phone service,Credit card,0
CUST07522,73,Female,West,Month-to-Month,32,65.83,2154.37,No,No,No phone service,Bank transfer,0
CUST07523,61,Male,South,Month-to-Month,17,94.88,1647.31,Fiber optic,Yes,No,Electronic check,1
CUST07524,68,Male,East,Two year,14,82.71,1171.26,Fiber optic,Yes,No,Mailed check,0
CUST07525,56,Male,South,One year,32,56.07,1823.98,No,Yes,Yes,Electronic check,1
CUST07526,59,Male,North,Month-to-Month,60,79.09,4759.21,Fiber optic,Yes,No,Credit card,1
CUST07527,78,Male,East,Month-to-Month,60,49.63,3012.74,Fiber optic,Yes,Yes,Bank transfer,0
CUST07528,74,Female,South,One year,52,103.85,5418.21,DSL,No,No phone service,Electronic check,0
CUST07529,33,Male,North,One year,66,68.32,4536.99,DSL,Yes,Yes,Electronic check,0
CUST07530,52,Female,South,One year,4,91.68,369.67,Fiber optic,Yes,Yes,Credit card,0
CUST07531,47,Male,South,Month-to-Month,63,51.2,3275.41,DSL,Yes,No,Electronic check,1
CUST07532,27,Male,West,Two year,33,87.73,2928.2,DSL,Yes,No,Electronic check,0
CUST07533,55,Female,North,One year,1,112.68,159.68,Fiber optic,Yes,Yes,Bank transfer,0
CUST07534,35,Male,West,Month-to-Month,64,30.78,2007.15,Fiber optic,No,No phone service,Electronic check,0
CUST07535,67,Female,East,Month-to-Month,37,79.06,2953.31,DSL,Yes,Yes,Electronic check,1
CUST07536,22,Female,North,Month-to-Month,70,70.09,4943.12,No,Yes,No,Electronic check,1
CUST07537,70,Male,West,One year,7,74.1,542.16,DSL,Yes,No,Credit card,0
CUST07538,46,Male,West,Month-to-Month,24,39.46,995.0,Fiber optic,Yes,No,Mailed check,1
CUST07539,56,Female,East,Month-to-Month,68,22.71,1583.0,No,Yes,Yes,Electronic check,1
CUST07540,77,Female,South,Month-to-Month,55,27.13,1498.2,DSL,Yes,Yes,Electronic check,0
CUST07541,51,Male,South,Month-to-Month,3,48.42,192.79,No,Yes,No,Electronic check,1
CUST07542,60,Female,South,Month-to-Month,23,105.44,2453.91,Fiber optic,Yes,No,Electronic check,1
CUST07543,79,Male,East,One year,36,100.69,3647.36,No,Yes,Yes,Bank transfer,0
CUST07544,62,Female,West,Month-to-Month,57,119.54,6853.39,Fiber optic,Yes,Yes,Electronic check,1
CUST07545,40,Male,North,Month-to-Month,48,94.05,4525.83,DSL,Yes,No,Bank transfer,0
CUST07546,22,Female,East,Month-to-Month,13,55.12,764.47,No,No,No phone service,Electronic check,1
CUST07547,47,Female,South,Month-to-Month,61,111.83,6829.95,Fiber optic,Yes,No,Bank transfer,1
CUST07548,23,Male,South,Month-to-Month,24,99.07,2392.46,DSL,No,No phone service,Credit card,0
CUST07549,73,Female,North,Month-to-Month,43,89.89,3909.72,No,Yes,Yes,Electronic check,0
CUST07550,75,Female,East,Month-to-Month,33,73.62,2459.88,No,Yes,Yes,Electronic check,1
CUST07551,78,Female,South,One year,24,91.7,2243.53,DSL,Yes,No,Electronic check,0
CUST07552,63,Female,East,Month-to-Month,22,115.88,2559.33,DSL,Yes,Yes,Electronic check,0
CUST07553,61,Female,West,One year,52,106.23,5564.15,Fiber optic,Yes,Yes,Bank transfer,0
CUST07554,21,Female,East,Month-to-Month,6,39.45,245.62,No,No,No phone service,Electronic check,1
CUST07555,46,Female,West,Month-to-Month,19,29.76,602.6,DSL,Yes,No,Electronic check,0
CUST07556,40,Male,North,One year,29,21.66,635.87,Fiber optic,Yes,Yes,Electronic check,0
CUST07557,23,Female,West,Month-to-Month,64,91.28,5859.07,Fiber optic,Yes,Yes,Bank transfer,0
CUST07558,49,Female,West,Two year,14,47.89,694.27,DSL,Yes,Yes,Mailed check,0
CUST07559,59,Male,North,Month-to-Month,30,91.82,2800.54,Fiber optic,No,No phone service,Electronic check,1
CUST07560,35,Female,South,Month-to-Month,71,38.42,2764.41,DSL,Yes,No,Bank transfer,0
CUST07561,32,Female,North,Month-to-Month,21,63.67,1351.16,Fiber optic,No,No phone service,Credit card,0
CUST07562,57,Male,East,Two year,65,21.36,1410.72,Fiber optic,Yes,Yes,Bank transfer,0
CUST07563,75,Female,North,Two year,4,30.86,140.94,DSL,No,No phone service,Electronic check,1
CUST07564,49,Female,East,Month-to-Month,46,28.14,1341.43,No,No,No phone service,Credit card,0
CUST07565,26,Male,South,Month-to-Month,8,99.06,801.21,DSL,No,No phone service,Bank transfer,0
CUST07566,54,Male,East,Month-to-Month,18,110.44,2033.7,Fiber optic,Yes,No,Mailed check,1
CUST07567,27,Female,North,One year,60,37.45,2288.39,Fiber optic,No,No phone service,Mailed check,0
CUST07568,37,Female,North,Month-to-Month,45,72.45,3266.68,DSL,Yes,No,Electronic check,0
CUST07569,23,Male,South,Month-to-Month,31,35.02,1099.28,DSL,Yes,No,Mailed check,0
CUST07570,65,Female,North,Month-to-Month,28,97.93,2777.56,DSL,Yes,No,Electronic check,1
CUST07571,73,Male,South,One year,64,102.08,6568.48,DSL,Yes,Yes,Mailed check,0
CUST07572,76,Male,South,Month-to-Month,37,98.52,3656.92,No,Yes,No,Credit card,0
CUST07573,20,Male,North,One year,67,45.15,3056.73,Fiber optic,No,No phone service,Credit card,0
CUST07574,59,Female,West,One year,68,53.76,3690.05,No,Yes,No,Credit card,0
CUST07575,28,Male,East,Month-to-Month,35,40.86,1433.7,Fiber optic,Yes,Yes,Mailed check,1
CUST07576,60,Male,West,Month-to-Month,36,20.33,750.93,DSL,Yes,Yes,Electronic check,1
CUST07577,34,Male,South,One year,57,26.46,1553.53,DSL,Yes,Yes,Electronic check,0
CUST07578,49,Female,East,Month-to-Month,70,118.63,8349.12,DSL,Yes,Yes,Mailed check,1
CUST07579,21,Female,West,Month-to-Month,4,111.32,478.37,DSL,Yes,Yes,Bank transfer,0
CUST07580,21,Female,North,One year,49,27.95,1402.18,Fiber optic,Yes,Yes,Electronic check,1
CUST07581,34,Male,West,Two year,39,66.13,2621.84,DSL,No,No phone service,Credit card,0
CUST07582,58,Female,East,Two year,18,117.46,2131.39,Fiber optic,Yes,Yes,Mailed check,0
CUST07583,36,Female,East,One year,60,25.45,1529.48,DSL,Yes,Yes,Electronic check,0
CUST07584,22,Male,East,Month-to-Month,10,86.88,911.12,Fiber optic,Yes,Yes,Electronic check,0
CUST07585,49,Male,East,Month-to-Month,23,30.65,720.56,DSL,Yes,No,Credit card,0
CUST07586,39,Female,West,Month-to-Month,68,54.8,3760.04,Fiber optic,No,No phone service,Electronic check,0
CUST07587,73,Female,North,Month-to-Month,59,24.71,1482.3,DSL,No,No phone service,Electronic check,1
CUST07588,23,Male,North,Month-to-Month,7,79.84,566.12,DSL,Yes,Yes,Mailed check,1
CUST07589,52,Female,East,Month-to-Month,13,90.25,1194.17,DSL,Yes,No,Credit card,0
CUST07590,39,Male,North,Two year,3,24.14,85.55,DSL,Yes,Yes,Electronic check,1
CUST07591,18,Male,West,Two year,40,70.41,2816.81,DSL,Yes,No,Electronic check,0
CUST07592,37,Female,North,Two year,11,49.9,575.1,DSL,Yes,Yes,Credit card,1
CUST07593,39,Female,South,Month-to-Month,51,90.92,4665.12,No,Yes,No,Electronic check,0
CUST07594,65,Female,North,Two year,23,71.03,1648.99,DSL,Yes,No,Credit card,0
CUST07595,72,Female,East,Month-to-Month,32,21.68,708.47,No,No,No phone service,Mailed check,0
CUST07596,28,Male,North,Month-to-Month,41,46.55,1930.9,Fiber optic,No,No phone service,Mailed check,1
CUST07597,30,Female,North,One year,42,68.75,2918.39,Fiber optic,Yes,Yes,Electronic check,1
CUST07598,76,Female,North,Month-to-Month,38,29.63,1174.37,Fiber optic,Yes,Yes,Electronic check,1
CUST07599,59,Female,North,Two year,67,108.56,7297.41,Fiber optic,No,No phone service,Electronic check,0
CUST07600,20,Male,South,Month-to-Month,42,109.66,4652.4,DSL,Yes,No,Electronic check,0
CUST07601,26,Female,West,Month-to-Month,43,31.26,1392.93,DSL,No,No phone service,Credit card,1
CUST07602,77,Female,East,Month-to-Month,33,108.33,3605.3,Fiber optic,Yes,Yes,Bank transfer,0
CUST07603,29,Male,East,Two year,37,77.25,2886.28,DSL,Yes,Yes,Bank transfer,0
CUST07604,40,Male,North,Month-to-Month,57,106.56,6076.93,Fiber optic,Yes,Yes,Credit card,1
CUST07605,31,Male,West,One year,64,82.78,5309.08,No,No,No phone service,Electronic check,0
CUST07606,50,Male,North,One year,64,111.69,7198.07,Fiber optic,No,No phone service,Electronic check,0
CUST07607,35,Male,South,One year,60,65.98,3996.1,DSL,Yes,Yes,Bank transfer,0
CUST07608,66,Female,West,Month-to-Month,52,119.82,6264.04,DSL,Yes,Yes,Bank transfer,0
CUST07609,76,Male,West,Month-to-Month,68,105.75,7219.33,DSL,Yes,No,Electronic check,0
CUST07610,58,Male,West,One year,27,82.94,2273.52,Fiber optic,Yes,No,Credit card,0
CUST07611,26,Male,West,Two year,59,59.2,3526.84,Fiber optic,No,No phone service,Mailed check,0
CUST07612,40,Male,North,One year,19,81.57,1560.91,Fiber optic,Yes,Yes,Electronic check,0
CUST07613,27,Male,South,Month-to-Month,3,92.9,317.94,DSL,No,No phone service,Bank transfer,1
CUST07614,36,Male,West,Month-to-Month,39,54.27,2139.79,DSL,No,No phone service,Bank transfer,0
CUST07615,78,Male,East,Month-to-Month,66,74.09,4925.02,No,Yes,No,Bank transfer,1
CUST07616,64,Male,East,One year,56,109.02,6122.5,DSL,No,No phone service,Electronic check,1
CUST07617,22,Female,South,Month-to-Month,6,115.23,720.25,DSL,Yes,No,Credit card,1
CUST07618,64,Female,East,One year,28,81.82,2327.72,DSL,Yes,Yes,Mailed check,0
CUST07619,69,Female,North,Two year,48,35.0,1710.59,DSL,Yes,Yes,Bank transfer,0
CUST07620,40,Male,North,Month-to-Month,48,96.73,4674.71,No,Yes,No,Bank transfer,0
CUST07621,47,Male,South,Month-to-Month,67,44.77,3008.85,DSL,Yes,No,Credit card,1
CUST07622,42,Male,West,Two year,54,26.5,1456.29,Fiber optic,No,No phone service,Mailed check,1
CUST07623,45,Female,East,Month-to-Month,16,57.1,927.32,DSL,No,No phone service,Bank transfer,1
CUST07624,51,Male,East,Month-to-Month,35,46.88,1659.31,Fiber optic,Yes,No,Electronic check,0
CUST07625,62,Male,South,Month-to-Month,30,71.48,2184.49,No,Yes,Yes,Electronic check,0
CUST07626,73,Male,South,Month-to-Month,48,20.23,973.42,DSL,Yes,No,Mailed check,0
CUST07627,65,Female,East,One year,69,87.97,6082.8,DSL,Yes,Yes,Bank transfer,0
CUST07628,64,Female,West,Month-to-Month,8,64.17,552.82,DSL,Yes,No,Electronic check,1
CUST07629,42,Male,South,Month-to-Month,51,45.95,2385.77,Fiber optic,Yes,Yes,Credit card,0
CUST07630,27,Female,North,One year,10,47.12,481.85,Fiber optic,No,No phone service,Bank transfer,0
CUST07631,31,Male,East,Month-to-Month,28,24.23,686.7,No,Yes,No,Mailed check,1
CUST07632,59,Male,South,Month-to-Month,36,42.26,1561.32,DSL,Yes,No,Electronic check,1
CUST07633,74,Female,South,One year,60,31.85,1946.87,Fiber optic,Yes,Yes,Credit card,0
CUST07634,63,Female,South,Two year,10,63.65,664.66,DSL,No,No phone service,Electronic check,1
CUST07635,75,Female,East,Month-to-Month,14,69.43,994.92,DSL,Yes,Yes,Electronic check,0
CUST07636,47,Female,North,Month-to-Month,63,102.35,6491.81,Fiber optic,Yes,Yes,Credit card,1
CUST07637,72,Male,North,One year,47,76.57,3612.76,No,Yes,No,Electronic check,0
CUST07638,58,Male,East,One year,69,78.73,5464.75,DSL,Yes,No,Mailed check,0
CUST07639,42,Female,South,Month-to-Month,56,29.73,1711.38,DSL,Yes,No,Mailed check,0
CUST07640,31,Female,East,Month-to-Month,6,55.06,338.96,Fiber optic,Yes,No,Electronic check,1
CUST07641,52,Male,East,Month-to-Month,19,99.65,1903.01,Fiber optic,Yes,No,Electronic check,1
CUST07642,69,Male,South,One year,52,78.43,4084.3,No,Yes,No,Mailed check,0
CUST07643,65,Male,East,Month-to-Month,62,57.53,3580.21,DSL,Yes,Yes,Mailed check,1
CUST07644,51,Male,West,Two year,49,63.1,3120.34,Fiber optic,No,No phone service,Mailed check,0
CUST07645,27,Female,North,Month-to-Month,11,31.59,363.96,DSL,Yes,No,Electronic check,0
CUST07646,52,Female,West,One year,46,22.62,1068.49,Fiber optic,Yes,Yes,Electronic check,0
CUST07647,28,Female,West,Two year,69,34.42,2399.13,DSL,Yes,Yes,Bank transfer,0
CUST07648,28,Male,West,Month-to-Month,45,49.67,2261.7,DSL,Yes,Yes,Mailed check,1
CUST07649,38,Male,East,Month-to-Month,58,48.32,2850.16,No,Yes,No,Bank transfer,1
CUST07650,38,Female,South,Month-to-Month,32,90.31,2900.27,Fiber optic,Yes,Yes,Bank transfer,0
CUST07651,39,Female,East,Month-to-Month,10,36.05,394.03,DSL,Yes,Yes,Mailed check,1
CUST07652,62,Female,North,Month-to-Month,13,95.92,1270.7,Fiber optic,Yes,Yes,Mailed check,0
CUST07653,24,Male,East,Month-to-Month,13,90.91,1215.81,Fiber optic,Yes,Yes,Electronic check,1
CUST07654,72,Female,East,Two year,36,35.14,1294.95,DSL,Yes,No,Electronic check,0
CUST07655,34,Male,East,One year,19,86.07,1673.15,Fiber optic,Yes,No,Credit card,0
CUST07656,79,Female,East,Two year,7,52.79,396.22,Fiber optic,Yes,No,Bank transfer,1
CUST07657,19,Female,West,Month-to-Month,15,30.63,494.54,DSL,No,No phone service,Mailed check,0
CUST07658,29,Female,South,Month-to-Month,46,82.29,3822.1,No,Yes,Yes,Credit card,0
CUST07659,74,Male,North,Month-to-Month,48,99.3,4775.3,Fiber optic,Yes,Yes,Bank transfer,0
CUST07660,59,Male,North,Month-to-Month,66,116.24,7718.09,No,Yes,No,Electronic check,0
CUST07661,35,Male,North,Month-to-Month,4,75.02,336.31,Fiber optic,Yes,No,Credit card,1
CUST07662,71,Male,East,Month-to-Month,3,76.64,234.76,Fiber optic,Yes,Yes,Mailed check,1
CUST07663,76,Male,North,One year,3,66.32,242.0,DSL,Yes,Yes,Electronic check,1
CUST07664,28,Male,West,Month-to-Month,69,50.86,3518.88,Fiber optic,No,No phone service,Credit card,1
CUST07665,33,Female,South,Month-to-Month,28,34.31,990.0,Fiber optic,No,No phone service,Electronic check,1
CUST07666,66,Male,East,Month-to-Month,23,50.02,1166.12,DSL,Yes,Yes,Electronic check,1
CUST07667,68,Female,East,Two year,30,53.4,1630.79,Fiber optic,Yes,No,Mailed check,0
CUST07668,35,Male,West,Month-to-Month,62,93.63,5849.47,DSL,Yes,No,Electronic check,1
CUST07669,52,Female,North,Month-to-Month,51,32.87,1720.9,No,Yes,No,Mailed check,0
CUST07670,70,Female,East,Month-to-Month,41,38.68,1625.18,No,Yes,Yes,Electronic check,0
CUST07671,76,Male,East,Month-to-Month,64,117.21,7542.18,Fiber optic,Yes,No,Mailed check,0
CUST07672,43,Female,West,One year,43,27.09,1190.26,DSL,Yes,No,Mailed check,0
CUST07673,33,Male,West,Month-to-Month,58,112.93,6593.36,Fiber optic,No,No phone service,Bank transfer,0
CUST07674,23,Male,North,Month-to-Month,59,34.64,2067.11,Fiber optic,Yes,Yes,Credit card,1
CUST07675,74,Male,South,Month-to-Month,40,73.66,2956.82,No,Yes,Yes,Bank transfer,1
CUST07676,61,Male,South,One year,46,59.62,2787.42,DSL,Yes,No,Credit card,0
CUST07677,60,Female,North,Month-to-Month,62,60.01,3743.6,Fiber optic,Yes,Yes,Credit card,1
CUST07678,64,Male,South,Month-to-Month,49,90.17,4448.37,DSL,No,No phone service,Bank transfer,1
CUST07679,64,Female,West,Month-to-Month,23,85.59,1999.89,Fiber optic,Yes,No,Electronic check,0
CUST07680,65,Female,West,Month-to-Month,44,114.3,5033.31,No,Yes,No,Mailed check,1
CUST07681,59,Female,West,Month-to-Month,44,91.84,4058.66,No,Yes,No,Bank transfer,0
CUST07682,29,Male,South,Month-to-Month,19,80.7,1551.24,Fiber optic,Yes,Yes,Electronic check,1
CUST07683,77,Female,South,Month-to-Month,44,37.59,1689.8,Fiber optic,Yes,No,Electronic check,0
CUST07684,30,Male,East,Month-to-Month,11,67.66,778.12,No,Yes,Yes,Credit card,0
CUST07685,21,Female,East,One year,60,69.72,4232.65,Fiber optic,Yes,Yes,Bank transfer,0
CUST07686,56,Male,East,Month-to-Month,38,83.89,3224.37,DSL,No,No phone service,Credit card,0
CUST07687,71,Male,South,Month-to-Month,3,56.61,180.97,No,Yes,Yes,Credit card,1
CUST07688,19,Male,East,Month-to-Month,16,34.54,569.93,DSL,Yes,Yes,Electronic check,0
CUST07689,43,Male,West,Month-to-Month,9,107.85,979.0,Fiber optic,Yes,No,Mailed check,1
CUST07690,76,Female,South,Month-to-Month,41,23.24,995.94,DSL,No,No phone service,Credit card,0
CUST07691,44,Female,North,Month-to-Month,38,33.5,1315.29,DSL,No,No phone service,Credit card,1
CUST07692,44,Male,South,Month-to-Month,69,65.62,4573.46,Fiber optic,Yes,No,Mailed check,0
CUST07693,32,Female,East,Month-to-Month,65,108.88,7110.19,Fiber optic,No,No phone service,Bank transfer,0
CUST07694,25,Male,South,Month-to-Month,35,30.25,1072.19,DSL,Yes,No,Electronic check,0
CUST07695,24,Male,East,One year,35,93.76,3326.43,DSL,No,No phone service,Bank transfer,0
CUST07696,64,Female,East,Month-to-Month,48,48.65,2348.84,DSL,Yes,No,Bank transfer,0
CUST07697,72,Male,North,Month-to-Month,8,27.59,239.92,Fiber optic,Yes,Yes,Electronic check,0
CUST07698,63,Male,North,Month-to-Month,27,109.5,2957.59,DSL,Yes,Yes,Mailed check,1
CUST07699,57,Male,West,Month-to-Month,9,117.24,1084.06,No,Yes,Yes,Bank transfer,1
CUST07700,77,Male,East,Month-to-Month,30,33.18,1017.18,DSL,Yes,Yes,Mailed check,0
CUST07701,29,Male,South,Month-to-Month,14,109.61,1566.93,No,Yes,No,Electronic check,0
CUST07702,30,Female,North,Month-to-Month,23,84.81,1999.03,Fiber optic,Yes,No,Bank transfer,0
CUST07703,79,Female,North,Month-to-Month,29,40.15,1167.21,DSL,No,No phone service,Electronic check,0
CUST07704,60,Female,East,Month-to-Month,26,87.15,2270.47,DSL,Yes,No,Mailed check,0
CUST07705,34,Male,South,Month-to-Month,15,101.13,1545.16,No,Yes,No,Credit card,0
CUST07706,78,Male,North,One year,67,69.38,4698.35,No,No,No phone service,Bank transfer,0
CUST07707,34,Male,North,Two year,16,110.93,1789.28,No,Yes,Yes,Bank transfer,0
CUST07708,73,Male,South,One year,13,72.85,973.87,Fiber optic,Yes,No,Credit card,1
CUST07709,53,Male,North,Month-to-Month,24,38.54,935.15,DSL,Yes,No,Bank transfer,1
CUST07710,38,Male,South,One year,62,90.93,5664.15,DSL,Yes,No,Electronic check,0
CUST07711,25,Female,East,Month-to-Month,57,87.69,5007.5,DSL,Yes,Yes,Bank transfer,0
CUST07712,22,Male,North,One year,36,84.04,3034.3,DSL,No,No phone service,Electronic check,0
CUST07713,43,Female,East,One year,60,107.98,6495.73,Fiber optic,No,No phone service,Bank transfer,0
CUST07714,33,Male,South,One year,22,72.79,1648.36,Fiber optic,Yes,Yes,Electronic check,0
CUST07715,53,Female,East,Month-to-Month,3,90.42,304.23,Fiber optic,Yes,Yes,Credit card,1
CUST07716,45,Male,East,Month-to-Month,36,115.47,4175.5,DSL,Yes,Yes,Bank transfer,0
CUST07717,71,Female,East,Month-to-Month,36,33.78,1248.01,DSL,Yes,No,Electronic check,1
CUST07718,46,Female,West,Month-to-Month,10,58.65,596.47,DSL,Yes,No,Electronic check,1
CUST07719,64,Male,South,Month-to-Month,21,41.88,911.35,No,Yes,Yes,Electronic check,0
CUST07720,29,Male,South,Month-to-Month,49,52.38,2612.63,No,Yes,Yes,Electronic check,1
CUST07721,54,Female,South,Month-to-Month,9,71.06,686.39,DSL,No,No phone service,Credit card,0
CUST07722,47,Male,South,Two year,52,104.54,5465.4,Fiber optic,Yes,Yes,Credit card,0
CUST07723,40,Male,South,Month-to-Month,48,59.95,2921.58,Fiber optic,Yes,Yes,Electronic check,1
CUST07724,33,Male,North,Month-to-Month,60,75.79,4566.77,Fiber optic,Yes,No,Credit card,0
CUST07725,31,Female,North,Two year,50,101.22,5105.28,DSL,No,No phone service,Electronic check,0
CUST07726,27,Male,North,Two year,39,112.81,4416.3,Fiber optic,Yes,Yes,Electronic check,0
CUST07727,24,Female,East,Month-to-Month,16,54.97,914.68,DSL,Yes,Yes,Mailed check,0
CUST07728,62,Female,East,Month-to-Month,28,37.8,1104.35,Fiber optic,Yes,Yes,Mailed check,1
CUST07729,69,Male,South,Month-to-Month,6,78.21,497.51,DSL,Yes,No,Electronic check,0
CUST07730,77,Female,West,Month-to-Month,61,109.58,6698.11,Fiber optic,Yes,No,Mailed check,1
CUST07731,78,Male,South,Two year,6,44.85,304.0,Fiber optic,Yes,No,Bank transfer,0
CUST07732,54,Male,North,One year,66,69.94,4621.68,No,Yes,No,Mailed check,0
CUST07733,46,Female,South,Month-to-Month,40,68.6,2761.29,DSL,Yes,Yes,Credit card,0
CUST07734,20,Female,East,Two year,71,112.71,8047.2,Fiber optic,Yes,Yes,Electronic check,0
CUST07735,32,Female,South,One year,62,65.67,4108.39,No,Yes,Yes,Mailed check,0
CUST07736,53,Female,North,Two year,28,73.63,2064.37,DSL,No,No phone service,Credit card,0
CUST07737,64,Female,South,Two year,47,33.83,1618.7,Fiber optic,Yes,No,Credit card,0
CUST07738,63,Male,East,Month-to-Month,9,65.82,604.79,DSL,Yes,Yes,Credit card,1
CUST07739,69,Female,West,Month-to-Month,52,54.18,2818.04,Fiber optic,Yes,No,Credit card,0
CUST07740,36,Male,North,Month-to-Month,15,42.17,645.92,DSL,Yes,Yes,Electronic check,0
